"Status","Wikipedia Title","Wikipedia Year","Role","Cast Type","DB Movie ID","DB Title","DB Year","Current Attribution","Match %","Suggested Field","Action"
"⚠️ EXISTS_NOT_ATTRIBUTED","Nammal","2002","Actor","","ede8c638-fb03-4263-9f70-d7c42a71c39a","Railway Coolie","2001","Not attributed","90","cast","Add Bhavana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Thilakkam","2003","Cameo appearance","","81445621-1081-48b7-a013-bf0a78872346","Friends","2002","Not attributed","90","cast","Add Bhavana as Cameo appearance"
"⚠️ EXISTS_NOT_ATTRIBUTED","Parayam","2004","Actor","","2a81805f-2857-400c-b229-1c1829858b1b","Kurumbu","2003","Not attributed","90","cast","Add Bhavana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Hridayathil Sookshikkan","2005","Actor","","251f2ccc-2427-4db3-b255-9f463044ba6e","Andaru Dongale Dorikithe","2004","Not attributed","90","cast","Add Bhavana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Chithiram Pesuthadi","2006","Actor","","8b804f9d-3f0a-44b4-b050-bb13419654e4","That is Pandu","2005","Not attributed","90","cast","Add Bhavana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Deepavali","2007","Actor","","d4f78c2d-777f-471e-a755-9814c7a8ea78","Deepavali","2008","Not attributed","100","cast","Add Bhavana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Vaazhthugal","2008","Actor","","0b4ade97-0e2f-47b2-9eff-f4552ddc630f","Daughters' Destiny","2007","Not attributed","90","cast","Add Bhavana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Sagar Alias Jacky Reloaded","2009","Actor","","7f5b0d57-d9b5-41ef-a7ad-c76089b266e1","Adhyakshaa","2008","Not attributed","90","cast","Add Bhavana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Happy Husbands","2010","Actor","","90065b76-6efe-48d1-b6e7-cee9e5197745","Modhi Vilayadu","2009","Not attributed","90","cast","Add Bhavana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Kudumbasree Travels","2011","Actor","","c218798b-a4ca-42dc-b7c6-a6a407ab9524","The Desire","2010","Not attributed","90","cast","Add Bhavana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Topiwala","2013","Actor","","f59600c8-228c-49ce-8ab3-e3117cc82763","Avunu","2012","Not attributed","90","cast","Add Bhavana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Polytechnic","2014","Actor","","5d76dd8d-9df6-444a-aceb-23797b93cf1e","Welcome obama","2013","Not attributed","90","cast","Add Bhavana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Mythri","2015","Cameo appearance","","48cd41ce-bdab-4e2e-b69c-908da6dbc187","Entertainment","2014","Not attributed","90","cast","Add Bhavana as Cameo appearance"
"⚠️ EXISTS_NOT_ATTRIBUTED","Hello Namasthe","2016","Actor","","6638ce81-952d-448d-b80a-01414daa1d84","Vedhalam","2015","Not attributed","90","cast","Add Bhavana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Chowka","2017","Actor","","5ae41f9e-7f4c-4809-a82a-bfaefc8f229a","Vangaveeti","2016","Not attributed","90","cast","Add Bhavana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Inspector Vikram","2021","Actor","","25b9fa59-1897-48c0-9a94-35e2b2e7e84c","Life Anubavinchu Raja","2020","Not attributed","90","cast","Add Bhavana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Ntikkakkakkoru Premondarnn","2023","Actor","","2111caa0-9735-4117-babb-100976548d20","Coffee With Kadhal","2022","Not attributed","90","cast","Add Bhavana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","The Door","2025","Actor","","4f01db6e-a4b8-41f9-8ffc-0c8a1207eb34","Leela Vinodam","2024","Not attributed","90","cast","Add Bhavana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Malayalam","2021","Actor","","25b9fa59-1897-48c0-9a94-35e2b2e7e84c","Life Anubavinchu Raja","2020","Not attributed","90","cast","Add Bhavana as Cast Member"
"✓ ATTRIBUTED","Nippu","2012","Cameo appearance","","07e45426-4556-447c-8065-3bac5fe30764","Nippu","2012","Not attributed","100","","None"
"✓ ATTRIBUTED","Tagaru","2018","Actor","","bda71f09-3e80-41e0-8ce6-f2d87c287c8d","Tagaru","2018","Heroine: Bhavana","100","","None"
"✓ ATTRIBUTED","99","2019","Actor","","eba3840c-4c2f-45af-bfa5-0e3beee2c652","99","2019","Hero: Bhavana","100","","None"
"✓ ATTRIBUTED","Case of Kondana","2024","Actor","","43ab6c25-838b-46b5-bdbe-cf2dde7c6291","Case of Kondana","2024","Heroine: Bhavana","100","","None"
