"Status","Wikipedia Title","Wikipedia Year","Role","Cast Type","DB Movie ID","DB Title","DB Year","Current Attribution","Match %","Suggested Field","Action"
"⚠️ EXISTS_NOT_ATTRIBUTED","Nyaya Ellide","1982","Actor","","68b76cbe-5dd4-411a-8373-69ba909cecb0","O Amma Katha","1981","Not attributed","90","cast","Add Kanchana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Maryade Mahalu","1984","Actor","","f6532d02-3fed-4bc6-8b73-74655fac0921","Adutha Varisu","1983","Not attributed","90","cast","Add Kanchana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Veeradhi Veera","1985","Actor","","67b522d8-c3d5-4468-879a-ca56fc735ae6","Merupu Daadi","1984","Not attributed","90","cast","Add Kanchana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Ratha Sapthami","1986","Actor","","3a7fb676-5d70-49d9-a833-7e198c183e4d","Aatmabalam","1985","Not attributed","90","cast","Add Kanchana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Vijayothsava","1987","Actor","","bc766693-9002-4bad-9e34-1a89051ffc4b","Padaharella Ammayi","1986","Not attributed","90","cast","Add Kanchana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Chiranjeevi Sudhakar","1988","Actor","","e2d187d3-0fbd-42b8-8f2e-dbe2e10199c7","Sahasa Samrat","1987","Not attributed","90","cast","Add Kanchana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Atom Bomb","1964","Actor","","4bb10c58-fe7b-40ab-bba7-e5ca524d1247","Eedu Jodu","1963","Not attributed","90","cast","Add Kanchana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Azhakulla Saleena","1973","Actor","","74c0b113-bbbe-4c0b-9c1d-fff430aa76bc","Nijam Nirupista","1972","Not attributed","90","cast","Add Kanchana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Jeevikkan Marannupoya Sthree","1974","Actor","","e6c35e83-0115-49a9-8b10-ec447ed0462c","Jeevana Tarangalu","1973","Not attributed","90","cast","Add Kanchana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Ammaayi Amma","1977","Actor","","417797f9-f988-40b6-a388-b5179e5ab865","Moondru Mudichu","1976","Not attributed","90","cast","Add Kanchana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Nithya Vasantham","1979","Actor","","ebfb5790-0433-4a0c-9489-92e0828da6f3","Sigappu Rojakkal","1978","Not attributed","90","cast","Add Kanchana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Ina","1982","Actor","","68b76cbe-5dd4-411a-8373-69ba909cecb0","O Amma Katha","1981","Not attributed","90","cast","Add Kanchana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Sreekrishna Parunthu","1984","Actor","","f6532d02-3fed-4bc6-8b73-74655fac0921","Adutha Varisu","1983","Not attributed","90","cast","Add Kanchana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Njaan Piranna Naattil","1985","Actor","","67b522d8-c3d5-4468-879a-ca56fc735ae6","Merupu Daadi","1984","Not attributed","90","cast","Add Kanchana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Farz","1967","Actor","","30c58bda-7730-4ca4-9e23-6777d9eed3ec","Chilaka Gorinka","1966","Not attributed","90","cast","Add Kanchana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Teen Bahuraniyan","1968","Actor","","04c45d8f-ac8a-42a6-9743-21a306bfcd34","Bhuvana Sundari Katha","1967","Not attributed","90","cast","Add Kanchana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Samaj Ko Badal Dalo","1970","Actor","","f6880242-fd8d-491d-a59f-7108cc7a4a26","Annadammulu","1969","Not attributed","90","cast","Add Kanchana as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Prem Nagar","1974","Actor","","e6c35e83-0115-49a9-8b10-ec447ed0462c","Jeevana Tarangalu","1973","Not attributed","90","cast","Add Kanchana as Cast Member"
"✓ ATTRIBUTED","Aatma Gowravam","1965","Actor","","6fb9631e-e835-43cc-b432-1abdb46b8d2a","Aatma Gowravam","1965","Heroine: Kanchana","100","","None"
"✓ ATTRIBUTED","Ave Kallu","1967","Actor","","b7621e78-1384-413c-a612-323268b61bbb","Ave Kallu","1967","Heroine: Kanchana","100","","None"
"✓ ATTRIBUTED","Manchi Kutumbam","1968","Actor","","593a78f8-4e54-46ad-91c7-f708259cf46b","Manchi Kutumbam","1968","Heroine: Kanchana","100","","None"
"✓ ATTRIBUTED","Bhale Mastaru","1969","Actor","","58e6ed1e-4d89-485f-a571-c7970da0b50f","Bhale Mastaru","1969","Heroine: Anjali Devi, Kanchana","100","","None"
