"Status","Wikipedia Title","Wikipedia Year","Role","Cast Type","DB Movie ID","DB Title","DB Year","Current Attribution","Match %","Suggested Field","Action"
"⚠️ EXISTS_NOT_ATTRIBUTED","Padma Shri","1992","Actor","","74bbdc9c-6159-4b7d-b3a0-aad89701a7dc","Jumma Chumma In London","1991","Not attributed","90","cast","Add K as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Prize of the Public at the Besançon Film Festival of France","1981","Actor","","f8b96466-024c-4d02-8a09-fffb160f34cb","Aatagadu","1980","Not attributed","90","cast","Add K as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Moscow International Film Festival","1982","Actor","","68b76cbe-5dd4-411a-8373-69ba909cecb0","O Amma Katha","1981","Not attributed","90","cast","Add K as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","U.A.E.","2014","Actor","","5d76dd8d-9df6-444a-aceb-23797b93cf1e","Welcome obama","2013","Heroine: Urmilla Kothare","90","cast","Add K as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Dadasaheb Phalke Award","2016","Actor","","6638ce81-952d-448d-b80a-01414daa1d84","Vedhalam","2015","Hero: Ajith Kumar","90","cast","Add K as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","India's official entry to the 59th Academy Awards","1986","Actor","","3a7fb676-5d70-49d9-a833-7e198c183e4d","Aatmabalam","1985","Hero: Kaikala Satyanarayana","90","cast","Add K as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","National Film Award for Best Popular Film Providing Wholesome Entertainment","1980","Actor","","ac66122d-0ab5-4d66-a581-5f28d962659e","Nimajjanam","1979","Not attributed","90","cast","Add K as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Nargis Dutt Award for Best Feature Film on National Integration","1982","Actor","","68b76cbe-5dd4-411a-8373-69ba909cecb0","O Amma Katha","1981","Not attributed","90","cast","Add K as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Sankarabharanam","2013","Actor","","f59600c8-228c-49ce-8ab3-e3117cc82763","Avunu","2012","Not attributed","90","cast","Add K as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Best Feature Film in Telugu","1987","Actor","","bc766693-9002-4bad-9e34-1a89051ffc4b","Padaharella Ammayi","1986","Director: P.S. Krishna Mohan Reddy","90","cast","Add K as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Sutradharulu","1990","Actor","","dd582a50-5b5a-4dfb-9208-622da11d3956","Sutradharulu","1989","Hero: Daggubati Venkatesh; Director: K. Viswanath","100","cast","Add K as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Swarabhishekam","2005","Actor","","f9dc27e1-918e-4a99-ad56-7e7eced1f30a","Swarabhishekam","2004","Hero: Srikanth Meka; Director: K. Viswanath","100","cast","Add K as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Second Best Story Writer","1980","Second Best Story Writer - Sankarabharanam","","ac66122d-0ab5-4d66-a581-5f28d962659e","Nimajjanam","1979","Not attributed","90","cast","Add K as Second Best Story Writer - Sankarabharanam"
"⚠️ EXISTS_NOT_ATTRIBUTED","Best Screenplay Writer","1981","Best Screenplay Writer – Saptapadi","","f8b96466-024c-4d02-8a09-fffb160f34cb","Aatagadu","1980","Not attributed","90","cast","Add K as Best Screenplay Writer – Saptapadi"
"⚠️ EXISTS_NOT_ATTRIBUTED","Best Story Writer","1982","Best Story Writer - Subhalekha","","68b76cbe-5dd4-411a-8373-69ba909cecb0","O Amma Katha","1981","Not attributed","90","cast","Add K as Best Story Writer - Subhalekha"
