"Status","Wikipedia Title","Wikipedia Year","Role","Cast Type","DB Movie ID","DB Title","DB Year","Current Attribution","Match %","Suggested Field","Action"
"⚠️ EXISTS_NOT_ATTRIBUTED","Ammu","1965","Actor","","91bf0fa8-49b9-4068-b125-544441217141","Sri Satyanarayana Mahathyam","1964","Not attributed","90","cast","Add Sujatha as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Rowdy","1966","Actor","","db9c6dd1-37bc-4a3c-b2a3-e4eebcb97213","Chandrahasa","1965","Not attributed","90","cast","Add Sujatha as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Olavum Theeravum","1970","Actor","","f6880242-fd8d-491d-a59f-7108cc7a4a26","Annadammulu","1969","Not attributed","90","cast","Add Sujatha as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Avalalpam Vaikippoyi","1971","Actor","","6e54a5cf-cc83-40fd-bf63-fad0e04fa1ec","Pachhani Samsaram","1970","Not attributed","90","cast","Add Sujatha as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Devi","1972","Actor","","e39ae4c9-c386-40c2-a390-03f9c1990ab4","Sisindri Chittibabu","1971","Not attributed","90","cast","Add Sujatha as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Driksaakshi","1973","Actor","","74c0b113-bbbe-4c0b-9c1d-fff430aa76bc","Nijam Nirupista","1972","Not attributed","90","cast","Add Sujatha as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Sapthaswarangal","1974","Actor","","e6c35e83-0115-49a9-8b10-ec447ed0462c","Jeevana Tarangalu","1973","Not attributed","90","cast","Add Sujatha as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Malsaram","1975","Actor","","59a0fee8-7033-40a2-bcb7-ecd4211b7aab","Devadasu","1974","Not attributed","90","cast","Add Sujatha as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Aayiram Janmangal","1976","Actor","","6907bb64-ae7e-46f7-b8e0-579db0dae36a","Soubhagyavathi","1975","Not attributed","90","cast","Add Sujatha as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Bhrashtu","1978","Actor","","1887748f-f339-4b00-a205-2949e8e3fb39","Maa Iddari Katha","1977","Not attributed","90","cast","Add Sujatha as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Pappu","1980","Actor","","ac66122d-0ab5-4d66-a581-5f28d962659e","Nimajjanam","1979","Not attributed","90","cast","Add Sujatha as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Oru Vilippadakale","1982","Actor","","68b76cbe-5dd4-411a-8373-69ba909cecb0","O Amma Katha","1981","Not attributed","90","cast","Add Sujatha as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Justice Raja","1983","Actor","","fa6dab44-259f-4d1a-8958-b7b952d1dd52","Vazhvey Maayam","1982","Not attributed","90","cast","Add Sujatha as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Ariyaatha Bandham","1986","Actor","","3a7fb676-5d70-49d9-a833-7e198c183e4d","Aatmabalam","1985","Not attributed","90","cast","Add Sujatha as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Simhadhwani","1992","Actor","","74bbdc9c-6159-4b7d-b3a0-aad89701a7dc","Jumma Chumma In London","1991","Not attributed","90","cast","Add Sujatha as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Chitrathoonukal","2001","Actor","","26ed4847-1bf3-46d4-bde5-8e021971d3cb","Maa Annayya","2000","Not attributed","90","cast","Add Sujatha as Cast Member"
"⚠️ EXISTS_NOT_ATTRIBUTED","Jalothsavam","2004","Actor","","2a81805f-2857-400c-b229-1c1829858b1b","Kurumbu","2003","Not attributed","90","cast","Add Sujatha as Cast Member"
