"Title","Year","Role Type","Is Primary","Appears As","Sources","Confidence","Status","TMDB ID","IMDb ID"
"Lakshmi Kalyanam","2007","supporting","No","","tmdb","0.50","Added","117845",""
"Punnami Nagu","2009","lead","Yes","","tmdb","0.50","Added","476925",""
"Shubha Muhurtam","1983","supporting","No","","wikidata","0.50","Added","","tt1495940"
"సుందరానికి తొందరెక్కువ","2006","supporting","No","","wikidata","0.50","Added","",""
"మెంటల్","2016","supporting","No","","wikidata","0.50","Added","",""
