slug,title_en,year,hero,director,title_te
good-boy-2005,"Good Boy",2005,"Rohit","Mohan Krishna",
gowtam-ssc-2005,"Gowtam Ssc",2005,"Navdeep","P A Arun Prasad",
hanuman-2005,"Hanuman",2005,"Mukesh Khanna","V.G. Samant",
hungama-2005,"Hungama",2005,"Venu Madhav","S. V. Krishna Reddy",
jagapathi-2005,"Jagapathi",2005,"Jagapathi Babu","Johan",
jai-chiranjeeva-2005,"Jai Chiranjeeva",2005,"Chiranjeevi","K. Vijaya Bhaskar",
kana-kanden-2005,"Kana Kanden",2005,"Srikanth","K. V. Anand",
kanchanamala-cable-tv-2005,"Kanchanamala Cable TV",2005,"Srikanth","Parthasaradhi",
keelu-gurram-2005,"Keelu Gurram",2005,"Rohit","Rohit, Baladitya, Nakul, Rajesh, Tanu Roy",
kumkuma-2005,"Kumkuma",2005,"Sivaji","Jyoti Kumar",
mahanandi-2005,"Mahanandi",2005,"Sumanth","V. Samudra",
mahasadhvi-mallamma-2005,"Mahasadhvi Mallamma",2005,"Rajendra Prasad","Renuka Sharma",
manasu-maata-vinadhu-2005,"Manasu Maata Vinadhu",2005,"Navdeep","Navdeep, Ankitha, Sandeep, Tanikella Bharani",
moguds-pellams-2005,"Moguds Pellams",2005,"Srikanth","Venky",
mogudu-pellam-o-dongodu-2005,"Mogudu Pellam O Dongodu",2005,"Raja","Venki",
mr-errababu-2005,"Mr. Errababu",2005,"Sivaji","Sivaji, Roma, Nagendra Babu, Sunil, Satyanarayana, Venu Madhav",
naa-alludu-2005,"Naa Alludu",2005,"N. T. Rama Rao Jr.","Vara Mullapoodi",
narasimhudu-2005,"Narasimhudu",2005,"Ameesha Patel","B. Gopal",
nayakudu-2005,"Nayakudu",2005,"Sachin","Karthik",
nireekshana-2005,"Nireekshana",2005,"Tarun","Vikraman",
nuvvante-naakishtam-2005,"Nuvvante Naakishtam",2005,"Allari Naresh","E. V. V. Satyanarayana",
nuvvante-nakishtam-2005,"Nuvvante Nakishtam",2005,"Aryan Rajesh","E. V. V. Satyanarayana",
oka-oorilo-2005,"Oka Oorilo",2005,"Tarun","Rama Rao",
okkade-2005,"Okkade",2005,"Mahesh Babu","Gunasekhar",
oray-pandu-2005,"Oray Pandu",2005,"Mohan Babu","S. V. Krishna Reddy",
orey-pandu-2005,"Orey Pandu",2005,"Sachiin Joshi","Tejas Dhanraj",
oru-naal-oru-kanavu-2005,"Oru Naal Oru Kanavu",2005,"Srikanth","Fazil",
pandem-2005,"Pandem",2005,"Jagapathi Babu","Sabapathy",
pellam-pichodu-2005,"Pellam Pichodu",2005,"Rajendra Prasad","Jonnavithhula",
political-rowdy-2005,"Political Rowdy",2005,"Abbas","Adi Narayana",
premikulu-2005,"Premikulu",2005,"Yuvaraj","B. Jaya",
radha-gopalam-2005,"Radha Gopalam",2005,"Srikanth","Bapu",
relax-2005,"Relax",2005,"Sai Kumar","Rajasekhar",
rendella-tharuvatha-2005,"Rendella Tharuvatha",2005,"Sriram","K.V.S.S. Sivaprasad",
sada-mee-sevalo-2005,"Sada Mee Sevalo",2005,"Venu Thottempudi","G. Neelakanta Reddy",
sankranthi-2005,"Sankranthi",2005,"Daggubati Venkatesh","Muppalaneni Shiva",
sankranti-2005,"Sankranti",2005,"Daggubati Venkatesh","Muppalaneni Shiva",
seenugadu-chiranjeevi-fan-2005,"Seenugadu Chiranjeevi Fan",2005,"Akula Vijay Vardhan","Posala Radhakrishna",
soggadu-2005,"Soggadu",2005,"Tarun","Ravi Babu",
sravanamasam-2005,"Sravanamasam",2005,"Krishna","Posani Krishna Murali",
sree-2005,"Sree",2005,"Mitr Chaibancha","Mitr Chaibancha",
sri-2005,"Sri",2005,"Manoj Manchu","Dasarath",
subash-chandra-bose-2005,"Subash Chandra Bose",2005,"Daggubati Venkatesh","K Raghavendra Rao",
super-2005,"Super",2005,"Akkineni Nagarjuna","Puri Jagannadh",
that-is-pandu-2005,"That is Pandu",2005,"Jagapathi Babu","Devi Prasad",
vennela-2005,"Vennela",2005,"Raja","Deva Katta",
youth-2005,"Youth",2005,"Vikram, Sri Harsha","J. Jitendra",
143-and-i-miss-you-2004,"143 (and I Miss You)",2004,"Sai Ram Shankar","Puri Jagannadh",
24-gantalu-2004,"24 Gantalu",2004,"Krishna","D. S. Rao",
7g-brindhavan-colony-2004,"7g Brindhavan Colony",2004,"Ravi Krishna","Sri Raghava",
aa-naluguru-2004,"Aa Naluguru",2004,"Rajendra Prasad","Chandra Siddhartha",
aaptudu-2004,"Aaptudu",2004,"Srikanth","Rajendra Prasad",
aaruguru-pativratalu-2004,"Aaruguru Pativratalu",2004,"L.B. Sriram","E. V. V. Satyanarayana",
aarya-2004,"Aarya",2004,"Allu Arjun","Sukumar",
adavi-ramudu-2004,"Adavi Ramudu",2004,"Prabhas","B. Gopal",
aithe-enti-2004,"Aithe Enti",2004,"Abhishek","Shyam Prasad",
ammayi-bagundi-2004,"Ammayi Bagundi",2004,"Brahmanandam","Balasekaran",
anand-2004,"Anand",2004,"Raja","Sreenu Vaitla",
anandamanandamaye-2004,"Anandamanandamaye",2004,"Jai Akash","Sreenu Vaitla",
andaru-dongale-dorikite-2004,"Andaru Dongale Dorikite",2004,"Rajendra Prasad","Nidhi Prasad",
anji-2004,"Anji",2004,"Chiranjeevi","Kodi Ramakrishna",
bhadradri-ramudu-2004,"Bhadradri Ramudu",2004,"Srihari","Mallikarjun",
bose-2004,"Bose",2004,"Srikanth","Senthil Kumar",
cbi-officer-2004,"CBI Officer",2004,"Krishna","Shiva",
chanti-2004,"Chanti",2004,"Ravi Teja","Sobhan",
cheppave-chirugali-2004,"Cheppave Chirugali",2004,"Venu Thottempudi","Vikraman",
dhavala-satyam-2004,"Dhavala Satyam",2004,"Dhavala Satyam","Dhavala Satyam",
donga-dongadi-2004,"Donga Dongadi",2004,"Indukuri Sunil Varma","Subramaniam Siva",
dost-2004,"Dost",2004,"Brahmanandam","Siva Balaji, Karthik, Neha, Suhasini, K Vishwanath, Brahmanandam",
glamour-2010,"Glamour",2004,"Chris Tates","Pieter Kramer",
gowri-2004,"Gowri",2004,"Sumanth","B.V. Ramana",
grahanam-2004,"Grahanam",2004,"Thallavajhula Mohnish","Mohana Krishna Indraganti",
gudumba-shankar-2004,"Gudumba Shankar",2004,"Pawan Kalyan","Veera Shankar Bairisetty",
guri-2004,"Guri",2004,"Sumanth","B. Satya",
intlo-srimathi-veedhilo-kumari-2004,"Intlo Srimathi Veedhilo Kumari",2004,"Srikanth","K. Vasu",
ips-jhansi-2004,"IPS Jhansi",2004,"Vijayashanti","H. Vasu",
jai-2004,"Jai",2004,"Navdeep","Teja",
kaani-2004,"Kaani",2004,"Srikanth","A.M. Burhanuddin",
kaasi-2004,"Kaasi",2004,"Jaggi","Lawrence",
konchem-touchlo-vunte-cheputanu-2004,"Konchem Touchlo Vunte Cheputanu",2004,"Sivaji","Vamsi",
kushi-kushiga-2004,"Kushi Kushiga",2004,"Jagapathi Babu","G. Ram Prasad",
kyun-ho-gaya-na-2004,"Kyun! Ho Gaya Na...",2004,"Vivek Oberoi","Samir Karnik",
leelamahal-centre-2004,"Leelamahal Centre",2004,"Srikanth","Suresh",
letha-manasulu-2004,"Letha Manasulu",2004,"Srikanth","Srikanth Addala",
love-today-2004,"Love Today",2004,"Uday Kiran","Satin Devi",
madhayanam-hathya-2004,"Madhayanam Hathya",2004,"J.D. Chakravarthy","Ram Gopal Varma",
madhyanam-hathya-2004,"Madhyanam Hathya",2004,"Srikanth","Ram Gopal Varma",
maurya-2004,"Maurya",2004,"Puneeth Rajkumar","S. Narayan",
meri-biwi-ka-jawab-nahin-2004,"Meri Biwi Ka Jawab Nahin",2004,"Akshay Kumar","Pankaj Parashar",
mr-and-mrs-sailaja-krishnamurthy-2004,"Mr & Mrs Sailaja Krishnamurthy",2004,"Sivaji Sontineni","Siva Nageshwara Rao",
naa-autograph-2004,"Naa Autograph",2004,"Ravi Teja","S Gopal Reddy",
naa-autograph-sweet-memories-2004,"Naa Autograph Sweet Memories",2004,"Ravi Teja","S. Gopala Reddy",
naani-2004,"Naani",2004,"Mahesh Babu","S. J. Surya",
nenu-2004,"Nenu",2004,"Allari Naresh","E",
nenunnanu-2004,"Nenunnanu",2004,"Akkineni Nagarjuna","V. N. Aditya",
oka-pellam-muddu-rendo-pellam-vaddu-2004,"Oka Pellam Muddu Rendo Pellam Vaddu",2004,"Rajendra Prasad","Kongarapi Venkata Ramana",
pallakilo-pellikoothuru-2004,"Pallakilo Pellikoothuru",2004,"Srikanth","Kodi Ramakrishna",
pedababu-2004,"Pedababu",2004,"Jagapathi Babu","Murali Paruchuri",
preminchukunnam-pelliki-randi-2004,"Preminchukunnam Pelliki Randi",2004,"Aditya Om","Relangi Narasimha Rao",
puttintiki-ra-chelli-2004,"Puttintiki Ra Chelli",2004,"Arjun","Kodi Ramakrishna",
puttintiki-raa-chelli-2004,"Puttintiki Raa Chelli",2004,"Arjun Sarja","Kodi Ramakrishna",
sakhiya-2004,"Sakhiya",2004,"Tarun Kumar","Jayanth C. Paranjee",
samba-2004,"Samba",2004,"N. T. Rama Rao Jr.","V. V. Vinayak",
sankharavam-2004,"Sankharavam",2004,"Ravi Teja","Evv Satyanarayana",
santhi-sandesam-2004,"Santhi Sandesam",2004,"Krishna","P. Chandrasekhar Reddy",
satruvu-2004,"Satruvu",2004,"Vishnu","Suresh Krissna",
satta-2004,"Satta",2004,"Srikanth","Pavan",
seenu-vasanthi-lakshmi-2004,"Seenu Vasanthi Lakshmi",2004,"Prakash Raj","Edara Srinivas",
seshadri-naidu-2004,"Seshadri Naidu",2004,"Srikanth","D. Prabhakar",
shatruvu-2004,"Shatruvu",2004,"Vadde Naveen","P.A. Arun Prasad",
shivashankar-2004,"Shivashankar",2004,"Jason Beghe","Jeff Bleckner",
sorry-naku-pellaindi-2004,"Sorry Naku Pellaindi",2004,"Ruthika","Gandhi",
sri-anjaneyam-2004,"Sri Anjaneyam",2004,"Arjun Sarja","Krishna Vamsi",
suryam-2004,"Suryam",2004,"Kota Srinivasa Rao","V. Samudra",
swamy-2004,"Swamy",2004,"Vikram","Dharani",
swarabhishekam-2004,"Swarabhishekam",2004,"Srikanth","K. Viswanath",
swetha-naagu-2004,"Swetha Naagu",2004,"Soundarya","Sanjeeva",
sye-2004,"Sye",2004,"Nithiin","S. S. Rajamouli",
tapana-2004,"Tapana",2004,"Prabhu Deva","Tejaswi",
varam-2004,"Varam",2004,"Srikanth","Udayasankar",
varnajalam-2004,"Varnajalam",2004,"Srikanth","S. Nagabharana",
vidyardhi-2004,"Vidyardhi",2004,"Akash","Balachari",
vijayendra-varma-2004,"Vijayendra Varma",2004,"Nandamuri Balakrishna","Swarna Subba Rao",
yagnam-2004,"Yagnam",2004,"Gopichand","A.S. Ravi Kumar Chowdary",
yuvasena-2004,"Yuvasena",2004,"Uday Kiran","Jayaraj",
aadanthe-ado-type-2003,"Aadanthe Ado Type",2003,"Sivaji","E. V. V. Satyanarayana",
abhimanyu-2003,"Abhimanyu",2003,"Vishnuvardhan","Ravi Yadav",
aithe-2003,"Aithe",2003,"Mohit Chadda","Chandra Sekhar Yelati",
all-over-the-heart-2003,"All over the heart",2003,"Srikanth","Santhosh",
ammayilu-abbayilu-2003,"Ammayilu Abbayilu",2003,"Sivaji","Rajan Rajadevi",
anaganaga-o-kurraadu-2003,"Anaganaga O Kurraadu",2003,"Rohit","Karuna Kumar",
anaganaga-o-kurradu-2003,"Anaganaga O Kurradu",2003,"Rekha Vedavyas","L.P. Ramarao",
appudappudu-2003,"Appudappudu",2003,"Raja","Chandra Siddhartha",
arasu-2003,"Arasu",2003,"R. Sarathkumar","AR. Suresh",
avuna-2003,"Avuna",2003,"Naveen","Bhanu Shankar",
chantigadu-2003,"Chantigadu",2003,"Srikanth","B. Gopal",
chokka-thangam-2003,"Chokka Thangam",2003,"Vijayakanth","K. Bhagyaraj",
city-2003,"City",2003,"Saikumar","Nagendra",
dil-2003,"Dil",2003,"Nithiin","V. V. Vinayak",
donga-ramadu-and-party-2003,"Donga Ramadu and Party",2003,"Srikanth","Vamsi",
dongodu-2003,"Dongodu",2003,"Ravi Teja","Bhimaneni Srinivasa Rao",
ee-abbai-chala-manchodu-2003,"Ee Abbai Chala Manchodu",2003,"Ravi Teja","Agathiyan",
ela-cheppanu-2003,"Ela Cheppanu",2003,"Tarun","Ramana",
evare-athagadu-2003,"Evare Athagadu",2003,"Venu","Chandra Mahesh",
fools-2003,"Fools",2003,"Srikanth","Dasari Narayana Rao",
gangotri-2003,"Gangotri",2003,"Suman","K. Raghavendra Rao",
golmaal-2003,"Golmaal",2003,"J. D. Chakravarthi","P. N. Ramachandra Rao",
hari-villu-2003,"Hari Villu",2003,"Master Sai Subhakar","B. Narsing Rao",
idi-maa-ashokgadi-love-story-2003,"Idi Maa Ashokgadi Love Story",2003,"Siva Balaji","Suresh Krissna",
janaki-weds-sriram-2003,"Janaki Weds Sriram",2003,"Rohit","Anji Srinu",
johnny-2003,"Johnny",2003,"Pawan Kalyan","Pawan Kalyan",
joot-2003,"Joot",2003,"Srikanth","N. Azhagamperumal",
juniors-2003,"Juniors",2003,"Allari Naresh","J. Pulla Rao",
kabaddi-kabaddi-2003,"Kabaddi Kabaddi",2003,"Jagapathi Babu","Venky",
kalyana-ramudu-2003,"Kalyana Ramudu",2003,"Venu Thottempudi","G. Ram Prasad",
kilichundan-mampazham-2003,"Kilichundan Mampazham",2003,"Mohanlal","Priyadarshan",
kurumbu-2003,"Kurumbu",2003,"Allari Naresh","Vishnu Varadhan",
loc-kargil-2003,"LOC: Kargil",2003,"Sanjay Dutt","J. P. Dutta",
maa-alludu-very-good-2003,"Maa Alludu Very Good",2003,"Allari Naresh","Rajendra Prasad, Allari Naresh, Ramya Krishna, Mounika, Kovai Sarala",
maa-bapu-bommaku-pellanta-2003,"Maa Bapu Bommaku Pellanta",2003,"Ajay Raghavendra","Ravi Raja Pinisetty",
manasellam-2003,"Manasellam",2003,"Srikanth","Santosh",
nee-manasu-naaku-telusu-2003,"Nee Manasu Naaku Telusu",2003,"Jyoti Krishna","Nee Manasu Naaku Telusu",
neeke-manasichaanu-2003,"Neeke Manasichaanu",2003,"Srikanth","Sreenu Vaitla",
neeke-manasichanu-2003,"Neeke Manasichanu",2003,"Sarath Babu","Surya Teja",
neeku-nenu-naaku-nuvvu-2003,"Neeku Nenu Naaku Nuvvu",2003,"Uday Kiran","Raja Sekhar",
nenu-pelliki-ready-2003,"Nenu Pelliki Ready",2003,"Srikanth","Venki",
nenu-seetamahalakshmi-2003,"Nenu Seetamahalakshmi",2003,"Srikanth","Koti",
ninne-ishtapaddanu-2003,"Ninne Ishtapaddanu",2003,"Tarun","Konda and produced by KL Narayana under Sri Durga Arts",
oka-radha-iddaru-krishnula-pelli-2003,"Oka Radha Iddaru Krishnula Pelli",2003,"Srikanth","G. Nageswara Reddy",
oka-raju-oka-rani-2003,"Oka Raju Oka Rani",2003,"Ravi Teja","Yogesh KMC",
okariki-okaru-2003,"Okariki Okaru",2003,"Srikanth","Rasool Ellore",
okato-number-kurraadu-2003,"Okato Number Kurraadu",2003,"Taraka Ratna","A. Kodandarami Reddy",
ori-nee-prema-bangaram-kaanu-2003,"Ori Nee Prema Bangaram Kaanu",2003,"Rajesh Krishnan","AVS",
palanati-brahmanaidu-2003,"Palanati Brahmanaidu",2003,"Nandamuri Balakrishna","B. Gopal",
palnati-brahmanayudu-2003,"Palnati Brahmanayudu",2003,"Nandamuri Balakrishna","B. Gopal",
parthiban-kanavu-2003,"Parthiban Kanavu",2003,"Srikanth","Karu Pazhaniappan",
parthibhan-kanavu-2003,"Parthibhan Kanavu",2003,"Srikanth","Karu Pazhaniappan",
pellam-oorelithe-2003,"Pellam Oorelithe",2003,"Kota Srinivasa Rao","S. V. Krishna Reddy",
pellamto-panenti-2003,"Pellamto Panenti",2003,"Venu Thottempudi","S. V. Krishna Reddy",
pelli-kani-prasad-2003,"Pelli Kani Prasad",2003,"Sivaji","Satyam Babu",
praanam-2003,"Praanam",2003,"Allari Naresh","Mallikarjun",
pranam-2003,"Pranam",2003,"Vineeth","Bharathiraja",
raghavendra-2003,"Raghavendra",2003,"Prabhas","Suresh Krissna",
sambaram-2003,"Sambaram",2003,"Nithiin","Kondapalli Dasaradh Kumar",
satyam-2003,"Satyam",2003,"Sumanth","Surya Kiran",
seetayya-2003,"Seetayya",2003,"Harikrishna Nandamuri","YVS Chowdary",
shivamani-2003,"Shivamani",2003,"Nagarjuna Akkineni","Puri Jagannadh",
simhachalam-2003,"Simhachalam",2003,"Srikanth","Eashwar",
sivamani-2003,"Sivamani",2003,"Akkineni Nagarjuna","Puri Jagannadh",
sri-renukadevi-2003,"Sri Renukadevi",2003,"Shiva Rajkumar","M. S. Ramesh",
sriramachandrulu-2003,"Sriramachandrulu",2003,"Rajendra Prasad","I. Sreekanth",
taarak-2003,"Taarak",2003,"Krishna","Balasekaran",
tiger-harischandra-prasad-2003,"Tiger Harischandra Prasad",2003,"Nandamuri Harikrishna","V Samudra",
toli-choopulone-2003,"Toli Choopulone",2003,"Nandamuri Kalyan Ram","K. Viswanath",
vasantam-2003,"Vasantam",2003,"Daggubati Venkatesh","Vikraman",
veede-2003,"Veede",2003,"Ravi Teja","Ravi Raja Pinisetty",
vijaya-dashami-2003,"Vijaya Dashami",2003,"Sai Kumar","Bharathi Kannan",
vijayam-2003,"Vijayam",2003,"Ravi Teja","Singeetam Srinivasa Rao",
villain-2003,"Villain",2003,"Dr. Rajasekhar","K. S. Ravikumar",
vishnu-2003,"Vishnu",2003,"Vishnu Manchu","Shaji Kailas",
aaduthu-paaduthu-2002,"Aaduthu Paaduthu",2002,"Srikanth","Deviprasad",
action-no-1-2002,"Action No. 1",2002,"Bhanuchander","Sagar",
adrustam-2002,"Adrustam",2002,"Tarun","Lawrence",
agni-varsha-2002,"Agni Varsha",2002,"Jackie Shroff","Arjun Sajnani",
allari-2002,"Allari",2002,"Allari Naresh","Ravi Babu",
allari-ramudu-2002,"Allari Ramudu",2002,"N. T. Rama Rao Jr.","B. Gopal",
april-maadhathil-2002,"April Maadhathil",2002,"Srikanth","S. S. Stanley",
avunu-valliddaru-ishtapaddaru-2002,"Avunu Valliddaru Ishtapaddaru!",2002,"Ravi Teja","Vamsi",
avunu-valliddaru-ista-paddaru-2002,"Avunu Valliddaru Ista Paddaru!",2002,"Ravi Teja","Vamsi",
bharata-simha-reddy-2002,"Bharata Simha Reddy",2002,"Rajasekhar","Surya",
bobby-2002,"Bobby",2002,"Mahesh Babu","Sobhan",
chandravamsam-2002,"Chandravamsam",2002,"Krishna","Sivaji",
chennakeshava-reddy-2002,"Chennakeshava Reddy",2002,"Nandamuri Balakrishna","V. V. Vinayak",
dhanalakshmi-i-love-you-2002,"Dhanalakshmi, I Love You",2002,"Allari Naresh","Siva Nageswara Rao",
dream-2012,"Dream",2002,"Jagapathi Babu","Bhavani Shankar",
dweepa-2002,"Dweepa",2002,"Avinash","Girish Kasaravalli",
eeshwar-2002,"Eeshwar",2002,"Prabhas","Jayanth C. Paranjee",
eeswar-2002,"Eeswar",2002,"Prabhu Deva","Jayaraj",
gemeni-2002,"Gemeni",2002,"Daggubati Venkatesh","Saran",
girl-friend-2002,"Girl Friend",2002,"Vikram","Sarath Mandava",
hai-2002,"Hai",2002,"Aryan Rajesh","Evani Shamir",
holi-2002,"Holi",2002,"Uday Kiran","Suresh Krissna",
hrudayanjali-2002,"Hrudayanjali",2002,"Nithiin","Aruna Bharathi",
ivan-2002,"Ivan",2002,"R. Parthiban","R. Parthiban",
jayam-2002,"Jayam",2002,"Nithiin","Teja",
kalusukovalani-2002,"Kalusukovalani",2002,"Uday Kiran","Vegnesa Satish",
khadgam-2002,"Khadgam",2002,"Srikanth","Pasupuleti Krishna Vamsi",
kondaveeti-simhasanam-2002,"Kondaveeti Simhasanam",2002,"Mohan Babu","Dasari Narayana Rao",
lahiri-lahiri-lahirilo-2002,"Lahiri Lahiri Lahirilo",2002,"Harikrishna","Y.V.S. Chowdary",
malayali-mamanu-vanakkam-2002,"Malayali Mamanu Vanakkam",2002,"Jayaram","Rajasenan",
malli-malli-chudali-2002,"Malli Malli Chudali",2002,"Venu","Venu, Janani",
mounamelanoye-2002,"Mounamelanoye",2002,"Sachiin Joshi","Shyam Prasad",
mounamelanoyi-2002,"Mounamelanoyi",2002,"Tarun","Subbu",
nee-premakai-2002,"Nee Premakai",2002,"Vineeth","Balu Mahendra",
nee-sneham-2002,"Nee Sneham",2002,"Kasinathuni Viswanath","Paruchuri Murali",
nee-thodu-kavali-2002,"Nee Thodu Kavali",2002,"Arjan Bajwa","Bhimaneni Srinivasa Rao",
neetho-2002,"Neetho",2002,"Prudhvi","Prasad Rao",
neetho-cheppalani-2002,"Neetho Cheppalani",2002,"Srikanth","E. V. V. Satyanarayana",
neethone-vuntanu-2002,"Neethone Vuntanu",2002,"Rachana Banerjee","T. Prabhakar",
ninu-choodaka-nenundalenu-2002,"Ninu Choodaka Nenundalenu",2002,"Sachiin J. Joshi","R. Srinivas",
nuvve-nuvve-2002,"Nuvve... Nuvve...",2002,"Tarun","Trivikram Srinivas",
nuvvu-leka-nenu-lenu-2002,"Nuvvu Leka Nenu Lenu",2002,"Tarun","Y. Kasi Viswanath",
o-chinnadana-2002,"O Chinnadana",2002,"Srikanth","A. Kodandarami Reddy",
okato-number-kurraadu-2002,"Okato Number Kurraadu",2002,"Nandamuri Taraka Ratna","A. Kodandarami Reddy",
parasuram-2002,"Parasuram",2002,"Srikanth","Bhimaneni Srinivasa Rao",
pilisthe-palukutha-2002,"Pilisthe Palukutha",2002,"Jagapathi Babu","Kodi Ramakrishna",
premaku-swagatam-2002,"Premaku Swagatam",2002,"J. D. Chakravarthi","S. V. Krishna Reddy",
premalo-pavani-kalyan-2002,"Premalo Pavani Kalyan",2002,"Vineeth","Deepak, Ankitha",
priya-nestama-2002,"Priya Nestama",2002,"Srikanth","Raj Kumar",
raghava-2002,"Raghava",2002,"Prabhas","Veera",
rifles-2002,"Rifles",2002,"Srikanth","Sivanage",
roja-koottam-2002,"Roja Koottam",2002,"Srikanth","Sasi",
sandade-sandadi-2002,"Sandade Sandadi",2002,"Jagapati Babu","Muppalaneni Shiva",
santosham-2002,"Santosham",2002,"Akkineni Nagarjuna","Dasaradh",
seema-simham-2002,"Seema Simham",2002,"Nandamuri Balakrishna","G",
seshu-2002,"Seshu",2002,"Nassar","Jeevitha",
siva-rama-raju-2002,"Siva Rama Raju",2002,"Jagapathi Babu","V. Samudra",
sontham-2002,"Sontham",2002,"Sunil Varma","Sreenu Vaitla",
sreeram-2002,"Sreeram",2002,"Uday Kiran","V. N. Aditya",
sri-bannari-amman-2002,"Sri Bannari Amman",2002,"Vijayashanti","Bharathi Kannan",
takkari-donga-2002,"Takkari Donga",2002,"Mahesh Babu","Jayant Paranji",
tappu-chesi-pappu-koodu-2002,"Tappu Chesi Pappu Koodu",2002,"Mohan Babu","A. Kodandarami Reddy",
the-rite-a-passion-2002,"The Rite, a Passion",2002,"Jaya Sheela","K.N.T. Sastry",
thotti-gang-2002,"Thotti Gang",2002,"Allari Naresh","E. V. V. Satyanarayana",
trinetram-2002,"Trinetram",2002,"Sijju","Kodi Ramakrishna",
vachina-vaadu-suryudu-2002,"Vachina Vaadu Suryudu",2002,"Srikanth","Krisha, Lakshmana Swamy, Vijayachander, Rahul, Lahari",
vooru-manadiraa-2002,"Vooru Manadiraa",2002,"Siddappa Naidu","R",
yuva-rathna-2002,"Yuva Rathna",2002,"Jr NTR","Jayaraj",
6-teens-2001,"6 Teens",2001,"Rohit","G. Nageswara Reddy",
9-nelalu-2000,"9 Nelalu",2001,"Vikram","Kranthi Kumar",
adhipathi-2001,"Adhipathi",2001,"Mohan Babu","Ravi Raja Pinisetty",
akasa-veedhilo-2001,"Akasa Veedhilo",2001,"Akkineni Nagarjuna","Singeetam Srinivasa Rao",
ammaye-navvithe-2001,"Ammaye Navvithe",2001,"Rajendra Prasad","V. Samudra",
ammayi-kosam-2001,"Ammayi Kosam",2001,"Ravi Teja","Muppalaneni Shiva",
ammo-bomma-2001,"Ammo Bomma",2001,"Rajendra Prasad","Relangi Narasimha Rao",
anandam-2001,"Anandam",2001,"Jai Akash","Sreenu Vaitla",
apparao-ki-oka-nela-thappindi-2001,"Apparao ki Oka Nela Thappindi",2001,"Rajendra Prasad","Relangi Narasimha Rao",
athanu-2001,"Athanu",2001,"Sai Kumar","Suresh Krissna",
atu-america-itu-india-2001,"Atu America Itu India",2001,"Sunny","Gummaluri Shastry",
b-gopal-2001,"B. Gopal",2001,"Srikanth","B Gopal",
bava-nachadu-2001,"Bava Nachadu",2001,"Akkineni Nagarjuna","K. S. Ravikumar",
bhadrachalam-2001,"Bhadrachalam",2001,"Srihari","N. Shankar",
bhalevadivi-basu-2001,"Bhalevadivi Basu",2001,"Nandamuri Balakrishna","P. A. Arun Prasad",
budget-padmanabham-2001,"Budget Padmanabham",2001,"Jagapathi Babu","S. V. Krishna Reddy",
chandra-mahesh-2001,"Chandra Mahesh",2001,"Srikanth","Jayaraj",
chandu-2001,"Chandu",2001,"Srikanth","Siddique",
cheppalani-vundhi-2001,"Cheppalani Vundhi",2001,"Vadde Naveen","Chandra Mahesh",
chinna-2001,"Chinna",2001,"Arjun","Wangaleedharan",
chiranjeevulu-2001,"Chiranjeevulu",2001,"Ravi Teja","Radha Krishna",
chirujallu-2001,"Chirujallu",2001,"Venu","Ashok Rao",
dadagiri-2001,"Dadagiri",2001,"Krishna","Krishna",
daddy-2001,"Daddy",2001,"Chiranjeevi","Suresh Krissna",
darling-darling-2001,"Darling Darling",2001,"Balu","Vamsi",
deevinchandi-2001,"Deevinchandi",2001,"Srikanth","Bhagyaraj",
devi-putrudu-2001,"Devi Putrudu",2001,"Daggubati Venkatesh","Kodi Ramakrishna",
family-circus-2001,"Family Circus",2001,"Jagapathi Babu","Teja",
hanuman-junction-2001,"Hanuman Junction",2001,"Arjun Sarja","Mohan Raja",
itlu-sravani-subramanyam-2001,"Itlu Sravani Subramanyam",2001,"Ravi Teja","Puri Jagannadh",
jabili-2001,"Jabili",2001,"Srikanth","N. Sankaranarayanan",
kalasi-naduddam-2001,"Kalasi Naduddam",2001,"Srikanth","Kodi Ramakrishna",
kalisi-naduddam-2001,"Kalisi Naduddam",2001,"Srikanth","E. V. V. Satyanarayana",
khushi-2001,"Khushi",2001,"Pawan Kalyan","Karan Johar",
kottai-mariamman-2001,"Kottai Mariamman",2001,"Roja","Rama Narayanan",
maa-aavida-meeda-ottu-mee-aavida-chala-manchidi-2001,"Maa Aavida Meeda Ottu Mee Aavida Chala Manchidi",2001,"Srikanth","E. V. V. Satyanarayana",
maa-pelliki-randi-2001,"Maa Pelliki Randi",2001,"J. D. Chakravarthi","Muppalaneni Shiva",
manasantha-nuvve-2001,"Manasantha Nuvve",2001,"Uday Kiran","V. N. Aditya",
mrugaraju-2001,"Mrugaraju",2001,"Chiranjeevi","Gunasekhar",
muthyam-2001,"Muthyam",2001,"Srikanth","Jeevitha",
naa-manasista-raa-2001,"Naa Manasista Raa",2001,"Srikanth","R.R. Shinde",
naa-manasistha-raa-2001,"Naa Manasistha Raa",2001,"Srikanth","R.R. Shinde",
naalo-unna-prema-2001,"Naalo Unna Prema",2001,"Jagapathi Babu","VR Pratap",
navvuthu-bathakalira-2001,"Navvuthu Bathakalira",2001,"Jagapathi Babu","Kodi Ramakrishna",
ninnu-choodalani-2001,"Ninnu Choodalani",2001,"N. T. Rama Rao Jr.","V. R. Prathap",
nuvvu-naaku-nachav-2001,"Nuvvu Naaku Nachav",2001,"Daggubati Venkatesh","K Vijaya Bhaskar",
