Slug,Title (English),Title (Telugu - FILL THIS),Release Year,Hero,Heroine,Director
pelli-kaani-prasad-2025,"Pelli Kaani Prasad",పెళ్లి కాని ప్రసాద్,2025,"Muralidhar Goud","No Female Lead","Abhilash Reddy Gopidi"
suryapet-junction-2025,"Suryapet Junction",సూర్యాపేట జంక్షన్,2025,"Eeswar","Naina Sarwar","Rajesh Nadendla"
mirai-2025,"Mirai",మిరాయ్,2025,"Teja Sajja","Ritika Nayak","Karthik Ghattamaneni"
hari-hara-veera-mallu-part-1-sword-vs-spirit-2025,"Hari Hara Veera Mallu",హరి హర వీర మల్లు,2025,"Pawan Kalyan","Nidhhi Agerwal","Jyothi Krishna"
the-birthday-boy-2024,"The Birthday Boy",ది బర్త్ డే బాయ్,2024,"Ravi Krishna","No Female Lead","Whisky"
matka-2024,"Matka",మట్కా,2024,"Varun Tej","Meenakshi Chaudhary","Karuna Kumar"
oka-manchi-prema-katha-2024,"Oka Manchi Prema Katha",ఒక మంచి ప్రేమ కథ,2025,"Samuthirakani","Rohini Hattangadi","Akkineni Kutumba Rao"
appudo-ippudo-eppudo-2024,"Appudo Ippudo Eppudo",అప్పుడో ఇప్పుడో ఎప్పుడో,2024,"Nikhil Siddhartha","Rukmini Vasanth","Sudheer Varma"
veeranjaneyulu-vihara-yatra-2024,"Veeranjaneyulu Vihara Yatra",వీరాంజనేయులు విహార యాత్ర,2024,"Naresh","Srilakshmi","Anurag Palutla"
om-bheem-bush-2024,"Om Bheem Bush",ఓం భీమ్ బుష్,2024,"Sree Vishnu","Preity Mukhundhan","Sree Harsha Konuganti"
maa-nanna-superhero-2024,"Maa Nanna Superhero",మా నాన్న సూపర్ హీరో,2024,"Sudheer Babu","Aarna","Abhilash Reddy"
jilebi-2024,"Jilebi",జిలేబి,2024,"Sree Kamal","Shivani Rajashekar","K. Vijaya Bhaskar"
sarangadhariya-2024,"Sarangadhariya",సరంగధరియ,2024,"Raja Raveendar","No Female Lead","Padmarao Abbisetti"
bhimaa-2024,"Bhimaa",భీమా,2024,"Gopichand","Malavika Sharma","A. Harsha"
roti-kapda-romance-2024,"Roti Kapda Romance",రోటీ కపడా రొమాన్స్,2024,"Harsha Narra","Tarun Ponugoti","Vikram reddy"
kotha-rangula-prapancham-2024,"Kotha Rangula Prapancham",కొత్త రంగుల ప్రపంచం,2024,"Kranthi Krishna","Sreelu Dasari","Prudhvi Raj"
valari-2024,"Valari",వలరి,2024,"Ritika Singh","No Female Lead","M. Mallikarjun"
tenant-2024,"Tenant",టెనెంట్,2024,"Satyam Rajesh","Megha Chowdhury","Y. Yugandhar"
honeymoon-express-2024,"Honeymoon Express",హనీమూన్ ఎక్స్‌ప్రెస్,2024,"Chaitanya Rao","Hebah Patel","Bala Rajasekharuni"
ambajipeta-marriage-band-2024,"Ambajipeta Marriage Band",అంబాజీపేట మ్యారేజ్ బ్యాండ్,2024,"Suhas","Shivani Nagaram","Dushyanth Katikaneni"
agent-narasimha117-2024,"Agent Narasimha‐117",ఏజెంట్ నరసింహ 117,2024,"Sayaji Shinde","Kirthi Krishna","Lakshman Chaprala"
sit-special-investigation-team-2024,"S.I.T Special Investigation Team",ఎస్.ఐ.టి స్పెషల్ ఇన్వెస్టిగేషన్ టీం,2024,"Arvind Krishna","Natasha Doshi","Vijaya Bhaskar Reddy"
tillu-2024,"(Tillu)²",టిల్లు స్క్వేర్,2024,"Siddhu Jonnalagadda","Anupama Parameswaran","Mallik Ram"
lifestories-2024,"LifeStories",లైఫ్‌స్టోరీస్,2024,"Satya Kethineedi","Deviyyani Sharma","Ujjwal Kashyap"
omg-o-manchi-ghost-2024,"OMG: O Manchi Ghost",ఓ మంచి ఘోస్ట్,2024,"Vennela Kishore","Nandita Swetha","Marthand K Shankar"
aham-reboot-2024,"Aham Reboot",అహం రీబూట్,2024,"Sumanth","Archana","Prasanth Sagar"
srikakulam-sherlockholmes-2024,"Srikakulam Sherlockholmes",శ్రీకాకుళం షెర్లాక్‌హోమ్స్,2024,"Vennela Kishore","Ananya Nagalla","Writer Mohan"
parakramam-2024,"Parakramam",పరాక్రమం,2024,"Bandi Saroj Kumar","Sruthi Samanvi","Bandi Saroj Kumar"
pailam-pilaga-2024,"Pailam Pilaga",పైలం పిలగ,2024,"Sai Teja Kalvakota","Pavani Karanam","Anand Gurram"
bhaje-vaayu-vegam-2024,"Bhaje Vaayu Vegam",భజే వాయు వేగం,2024,"Kartikeya Gummakonda","Iswarya Menon","Prashanth Reddy"
sandeham-2024,"Sandeham",సందేహం,2024,"Suman Tej","Hebah Patel","Sateesh Paramveda"
krishnamma-2024,"Krishnamma",కృష్ణమ్మ,2024,"Satyadev Kancharana","Athira Raj","V. V. Gopalakrishna"
mathu-vadalara-2-2024,"Mathu Vadalara 2",మత్తు వదలరా 2,2024,"Sri Simha","Faria Abdullah","Ritesh Rana"
alanaati-ramchandrudu-2024,"Alanaati Ramchandrudu",ఆలనాటి రామచంద్రుడు,2024,"Krishna Vamsi","Mokksha","Chilukuri Akash"
palik-2024,"Palik",పాలిక్,2024,"Ravula Ramesh Creations","Phoebe Dynevor","Neil Burger"
vidya-vasula-aham-2024,"Vidya Vasula Aham",విద్య వసుల అహం,2024,"Rahul Vijay","Shivani Rajashekar","Manikanth Gelli"
double-ismart-2024,"Double iSmart",డబుల్ ఇస్మార్ట్,2024,"Ram Pothineni","Kavya Thapar","Puri Jagannadh"
indrani-epic1-dharam-vs-karam-2024,"Indrani - Epic1: Dharam vs Karam",ఇంద్రాణి - ఎపిక్ 1: ధరం వర్సెస్ కర్మ,2024,"Kabir Duhan Singh","Franaita Jijina","Stephen Pallam"
kalki-2898-ad-2024,"Kalki 2898-AD",కల్కి 2898-AD,2024,"Prabhas","Deepika Padukone","Nag Ashwin"
sriranga-neethulu-2024,"Sriranga Neethulu",శ్రీరంగ నీతులు,2024,"Suhas","Ruhani Sharma","Praveen Kumar VSS"
dheera-2024,"Dheera",ధీర,2024,"Mirchi Kiran","Neha Pathan","Vikranth Srinivas"
aay-2024,"Aay",ఆయ్,2024,"Narne Nithin","Nayan Sarika","Anji K Maniputhra"
alanaati-ramachandrudu-2024,"Alanaati Ramachandrudu",ఆలనాటి రామచంద్రుడు,2024,"Brahmaji","Mokksha","Chilukuri Akash Reddy"
music-shop-murthy-2024,"Music Shop Murthy",మ్యూజిక్ షాప్ మూర్తి,2024,"Ajay Ghosh","Chandini Chowdary","Siva Paladugu"
srikakulam-sherlock-holmes-2024,"Srikakulam Sherlock Holmes",శ్రీకాకుళం షెర్లాక్ హోమ్స్,2024,"Vennela Kishore","Ananya Nagalla","Writer Mohan"
dhoom-dhaam-2024,"Dhoom Dhaam",ధూం ధాం,2024,"Chetan Maddineni","Hebah Patel","Sai Kishore Macha"
yevam-2024,"Yevam",ఏవం,2024,"Vasishta N. Simha","Chandini Chowdary","Prakash Dantuluri"
raju-gari-ammayi-naidu-gari-abbayi-2024,"Raju Gari Ammayi Naidu Gari Abbayi",రాజు గారి అమ్మాయి నాయుడు గారి అబ్బాయి,2024,"Ravi Teja Nunna","Neha Jha","Satya Raj"
ramnagar-bunny-2024,"Ramnagar Bunny",రామ్‌నగర్ బన్నీ,2024,"Muralidhar Goud","Richa Joshi","Srinivas Mahath"
